Date,Open,High,Low,Close,Adj Close,Volume
2012-07-16,216.600006,218.309998,214.460007,216.009995,216.009995,2004345
2012-07-17,217.449997,217.940002,213.960007,216.929993,216.929993,1987267
2012-07-18,215.850006,218.669998,215.710007,217.470001,217.470001,2097319
2012-07-19,220.960007,227.500000,220.690002,226.169998,226.169998,5451352
2012-07-20,225.580002,229.389999,225.294998,228.289993,228.289993,4170883
2012-07-23,224.720001,226.580002,221.539993,226.009995,226.009995,5516909
2012-07-24,226.270004,226.610001,221.229996,223.039993,223.039993,5017099
2012-07-25,222.000000,222.500000,215.910004,217.050003,217.050003,3648127
2012-07-26,220.000000,221.449997,214.949997,220.009995,220.009995,6937337
2012-07-27,225.250000,238.339996,224.500000,237.320007,237.320007,11315524
2012-07-30,237.000000,240.740005,234.070007,236.089996,236.089996,3736365
2012-07-31,235.160004,236.300003,231.610001,233.300003,233.300003,3455868
2012-08-01,234.139999,234.380005,230.700104,232.089996,232.089996,2543843
2012-08-02,230.559998,234.339996,228.660004,230.809998,230.809998,3048331
2012-08-03,234.250000,236.490005,233.029999,234.970001,234.970001,2825514
2012-08-06,235.559998,235.740005,233.809998,233.990005,233.990005,1843686
2012-08-07,234.130005,238.000000,233.250000,236.559998,236.559998,2058428
2012-08-08,235.289993,236.449997,233.591995,234.380005,234.380005,1534228
2012-08-09,233.929993,235.990005,233.500000,234.059998,234.059998,1548552
2012-08-10,233.080002,234.850006,231.429993,232.750000,232.750000,1852503
2012-08-13,232.229996,234.367599,231.000000,232.440002,232.440002,1997421
2012-08-14,234.710007,236.720001,232.620697,233.190002,233.190002,2750998
2012-08-15,232.449997,238.139999,232.250000,237.419998,237.419998,3266819
2012-08-16,237.720001,242.824997,236.199997,241.550003,241.550003,4312712
2012-08-17,240.759995,243.350006,240.470001,241.169998,241.169998,3085900
2012-08-20,241.630005,241.649994,238.199997,240.350006,240.350006,1889992
2012-08-21,240.880005,243.850006,238.550003,239.449997,239.449997,2571911
2012-08-22,239.360001,244.899994,238.800003,243.100006,243.100006,2473886
2012-08-23,242.139999,243.479996,239.020004,241.197998,241.197998,2454445
2012-08-24,241.679993,246.869995,241.360001,245.740005,245.740005,3699397
2012-08-27,245.789993,247.500000,243.119995,243.919998,243.919998,2929676
2012-08-28,243.970001,246.779907,243.000000,246.110001,246.110001,2746912
2012-08-29,246.779999,247.610001,244.589996,247.119995,247.119995,1773899
2012-08-30,246.990005,250.000000,245.250000,246.220001,246.220001,3647976
2012-08-31,248.000000,249.449997,245.500107,248.270004,248.270004,3347458
2012-09-04,248.470001,251.000000,244.660004,247.880005,247.880005,3954066
2012-09-05,247.610001,248.610001,245.300003,246.220001,246.220001,2653576
2012-09-06,248.110001,252.699997,247.199997,251.380005,251.380005,5363368
2012-09-07,253.669998,259.420013,253.520004,259.140015,259.140015,5030876
2012-09-10,259.000000,260.000000,256.820007,257.089996,257.089996,2567521
2012-09-11,257.600006,257.600006,254.259995,255.669998,255.669998,2526395
2012-09-12,256.970001,257.779999,253.500000,255.630005,255.630005,2274715
2012-09-13,254.960007,262.000000,253.800003,260.239990,260.239990,3526477
2012-09-14,261.380005,264.109985,259.769989,261.269989,261.269989,3666583
2012-09-17,260.839996,261.250000,257.000000,258.000000,258.000000,2306215
2012-09-18,258.480011,260.500000,257.000000,258.750000,258.750000,2216148
2012-09-19,259.269989,262.839996,258.529999,261.679993,261.679993,2637214
2012-09-20,260.029999,260.869995,258.000000,260.809998,260.809998,2914144
2012-09-21,261.739990,262.000000,256.739990,257.470001,257.470001,6060350
2012-09-24,255.220001,255.600006,253.000000,254.804993,254.804993,2710040
2012-09-25,256.329987,258.950012,251.029999,252.460007,252.460007,4405976
2012-09-26,252.399994,254.610001,248.229996,249.669998,249.669998,2921042
2012-09-27,250.539993,257.399994,250.520004,256.589996,256.589996,3397739
2012-09-28,256.140015,257.000000,253.199997,254.320007,254.320007,2456710
2012-10-01,255.399994,256.160004,250.490005,252.009995,252.009995,2581202
2012-10-02,252.800003,253.149994,249.029999,250.600006,250.600006,2195767
2012-10-03,251.210007,256.100006,249.559998,255.919998,255.919998,2746516
2012-10-04,256.010010,261.519989,255.869995,260.470001,260.470001,2710852
2012-10-05,261.190002,261.899994,257.489990,258.510010,258.510010,2807298
2012-10-08,257.670013,259.799988,255.559998,259.059998,259.059998,1762589
2012-10-09,258.670013,259.350006,250.729996,250.960007,250.960007,3497182
2012-10-10,252.000000,252.460007,244.009995,244.990005,244.990005,3950008
2012-10-11,248.070007,249.300003,241.889999,244.220001,244.220001,3447983
2012-10-12,243.179993,245.460007,241.910004,242.360001,242.360001,2203701
2012-10-15,242.850006,244.776001,238.509995,244.179993,244.179993,2960049
2012-10-16,244.660004,245.770004,242.080002,243.940002,243.940002,2204143
2012-10-17,243.369995,248.799896,243.300003,247.490005,247.490005,3303018
2012-10-18,247.770004,250.910004,242.699997,244.850006,244.850006,5305942
2012-10-19,245.160004,246.820007,238.940002,240.000000,240.000000,4384768
2012-10-22,238.809998,238.949997,232.320007,233.779999,233.779999,4499938
2012-10-23,231.050003,236.500000,230.009995,234.309998,234.309998,4431962
2012-10-24,235.880005,235.940002,227.950104,228.490005,228.490005,3679682
2012-10-25,230.919998,230.919998,222.919998,222.919998,222.919998,6741212
2012-10-26,228.600006,238.710007,226.690002,238.240005,238.240005,11367410
2012-10-31,236.320007,238.699997,230.500000,232.893097,232.893097,4797876
2012-11-01,234.229996,234.550003,231.339996,232.139999,232.139999,3905997
2012-11-02,234.009995,237.399994,232.110001,232.422394,232.422394,3374847
2012-11-05,232.039993,234.830002,230.110001,234.330002,234.330002,1846241
2012-11-06,235.410004,237.750000,234.449997,237.559998,237.559998,2664319
2012-11-07,235.649994,235.660004,229.419998,232.060806,232.060806,3625570
2012-11-08,232.220001,233.449997,227.100006,227.350006,227.350006,2991034
2012-11-09,226.210007,230.970001,224.600204,226.309998,226.309998,3092767
2012-11-12,226.589996,229.219894,225.410004,226.470001,226.470001,2129805
2012-11-13,225.119995,227.899994,224.710007,226.600006,226.600006,2629797
2012-11-14,226.500000,227.410004,222.509995,222.949997,222.949997,3034284
2012-11-15,222.300003,225.160004,218.179993,220.598999,220.598999,3404622
2012-11-16,221.050003,226.250000,218.639999,225.229996,225.229996,4353536
2012-11-19,228.320007,232.500000,227.449997,229.710007,229.710007,3593171
2012-11-20,230.240005,233.820007,229.500000,233.779999,233.779999,2772653
2012-11-21,233.839996,238.669998,232.750000,238.029999,238.029999,2959494
2012-11-23,239.889999,240.000000,236.479996,239.880005,239.880005,1776744
2012-11-26,240.389999,244.319000,238.000000,243.619995,243.619995,4178897
2012-11-27,243.220001,245.669998,241.539993,243.401703,243.401703,3048476
2012-11-28,242.449997,247.229996,241.503998,247.110001,247.110001,2744898
2012-11-29,248.050003,252.479996,247.500000,251.270004,251.270004,5314702
2012-11-30,250.389999,252.649994,248.270004,252.050003,252.050003,3797641
2012-12-03,252.539993,254.160004,250.000000,250.329102,250.329102,2991393
2012-12-04,250.300003,253.000000,248.660004,252.488098,252.488098,3116870
2012-12-05,252.479996,255.550003,250.380005,253.960007,253.960007,2853087
2012-12-06,253.000000,255.169998,251.509995,253.369995,253.369995,3557822
2012-12-07,254.139999,255.210007,252.009995,253.268097,253.268097,2170475
2012-12-10,253.110001,254.779999,247.300003,247.770004,247.770004,3505507
2012-12-11,248.500000,253.479996,246.649994,250.690002,250.690002,4185953
2012-12-12,251.070007,254.360001,250.059998,251.759995,251.759995,2628123
2012-12-13,251.110001,254.539993,250.020004,251.250000,251.250000,2462285
2012-12-14,250.110001,251.899994,247.789993,249.190002,249.190002,2527188
2012-12-17,249.529999,254.000000,249.259995,253.860001,253.860001,2277289
2012-12-18,254.800003,263.109985,254.570007,260.399994,260.399994,4961611
2012-12-19,261.299988,261.669891,257.679993,257.989990,257.989990,2301721
2012-12-20,258.130005,262.410004,256.540009,261.500000,261.500000,2585390
2012-12-21,257.820007,258.380005,255.740005,256.920013,256.920013,4704602
2012-12-24,257.299988,259.500000,256.959991,258.619995,258.619995,986435
2012-12-26,257.149994,257.420013,248.039993,248.631393,248.631393,4153579
2012-12-27,248.300003,249.350006,242.860001,248.309998,248.309998,3640682
2012-12-28,245.850006,247.440002,245.050003,245.179993,245.179993,1863298
2012-12-31,243.720001,252.410004,242.750000,250.869995,250.869995,3419354
2013-01-02,256.369995,258.099915,253.259995,257.309998,257.309998,3271279
2013-01-03,257.239990,260.880005,256.369995,258.480011,258.480011,2751611
2013-01-04,257.579987,259.799988,256.649994,259.149994,259.149994,1875900
2013-01-07,262.970001,269.725006,262.670013,268.459198,268.459198,4912360
2013-01-08,267.100006,268.980011,263.566986,266.380005,266.380005,3012356
2013-01-09,268.170013,269.500000,265.401001,266.350006,266.350006,2265991
2013-01-10,268.540009,268.739990,262.299988,265.339996,265.339996,2866093
2013-01-11,265.100006,268.429993,264.109985,267.940002,267.940002,2413364
2013-01-14,268.000000,274.260010,267.540009,272.730011,272.730011,4274746
2013-01-15,270.679993,272.730011,269.299988,271.899994,271.899994,2327154
2013-01-16,270.359985,271.239990,267.829987,268.929993,268.929993,2066092
2013-01-17,271.500000,271.970001,269.209991,270.480011,270.480011,1884883
2013-01-18,270.829987,274.500000,269.600006,272.119995,272.119995,2944742
2013-01-22,271.619995,272.100006,269.230011,270.190002,270.190002,2139462
2013-01-23,270.570007,271.089996,266.649994,268.109985,268.109985,2513507
2013-01-24,269.970001,276.649994,269.369995,273.619995,273.619995,3416909
2013-01-25,275.000000,284.720001,274.399994,283.989990,283.989990,4974945
2013-01-28,283.779999,284.480011,274.399994,276.040009,276.040009,4322557
2013-01-29,275.350006,275.459991,258.350006,260.350006,260.350006,10172552
2013-01-30,283.000000,284.200012,267.109985,272.764008,272.764008,13081805
2013-01-31,270.880005,275.940002,263.699097,265.500000,265.500000,6775977
2013-02-01,268.589996,268.929993,262.799988,265.000000,265.000000,6118146
2013-02-04,262.769989,264.683990,259.070007,259.980011,259.980011,3723793
2013-02-05,262.000000,268.029999,261.459991,266.890015,266.890015,4013780
2013-02-06,265.100006,266.890015,261.109985,262.220001,262.220001,2772204
2013-02-07,263.529999,264.100006,255.110001,260.230011,260.230011,3977065
2013-02-08,261.570007,265.250000,260.554993,261.950012,261.950012,3879628
2013-02-11,263.200012,263.250000,256.600006,257.209991,257.209991,3407457
2013-02-12,259.070007,260.160004,257.000000,258.700012,258.700012,2944730
2013-02-13,261.529999,269.959991,260.299988,269.470001,269.470001,5295786
2013-02-14,267.410004,270.649994,265.399994,269.239990,269.239990,3464080
2013-02-15,267.549988,268.920013,263.109985,265.089996,265.089996,3981233
2013-02-19,265.859985,270.109985,264.500000,269.750000,269.750000,2856410
2013-02-20,270.200012,274.299988,266.371002,266.410004,266.410004,3530656
2013-02-21,265.119995,269.480011,263.250000,265.940002,265.940002,3638795
2013-02-22,266.619995,267.109985,261.609985,265.420013,265.420013,3125202
2013-02-25,266.940002,268.694000,259.649994,259.869995,259.869995,3032709
2013-02-26,260.890015,262.040009,255.729996,259.359985,259.359985,3348760
2013-02-27,259.399994,265.829987,256.859985,263.250000,263.250000,2908410
2013-02-28,261.809998,267.000000,260.630005,264.269989,264.269989,2668154
2013-03-01,263.260010,266.600006,261.040009,265.739990,265.739990,2958799
2013-03-04,265.359985,273.299988,264.140015,273.109985,273.109985,3457519
2013-03-05,274.000000,276.679993,269.989990,275.589996,275.589996,3688583
2013-03-06,275.760010,276.489014,271.832001,273.790009,273.790009,2051552
2013-03-07,274.100006,274.799988,271.850006,273.880005,273.880005,1939787
2013-03-08,275.000000,275.440002,271.500000,274.190002,274.190002,1880117
2013-03-11,273.429993,273.989990,270.399994,271.239990,271.239990,1905076
2013-03-12,271.000000,277.399994,270.360107,274.130005,274.130005,3246856
2013-03-13,275.239990,276.500000,272.640015,275.100006,275.100006,1884215
2013-03-14,269.609985,270.000000,263.529999,265.739990,265.739990,5227305
2013-03-15,264.980011,267.260010,260.049988,261.820007,261.820007,4866472
2013-03-18,259.299988,261.489990,257.119995,257.890015,257.890015,2721496
2013-03-19,258.399994,259.500000,252.619995,256.410004,256.410004,3739566
2013-03-20,257.820007,259.760010,254.550095,257.278015,257.278015,2738970
2013-03-21,256.109985,257.000000,252.679993,253.389999,253.389999,2806446
2013-03-22,254.550003,257.769989,252.070007,257.750000,257.750000,3126299
2013-03-25,258.579987,259.428986,254.500000,256.019989,256.019989,2515058
2013-03-26,256.989990,261.480011,256.279999,260.309998,260.309998,2421160
2013-03-27,258.660004,265.929993,257.899994,265.299988,265.299988,2874924
2013-03-28,265.989990,267.375000,264.059998,266.489990,266.489990,2473857
2013-04-01,266.980011,267.399994,261.010010,261.609985,261.609985,2525200
2013-04-02,262.399994,265.890015,260.549988,263.321991,263.321991,2632338
2013-04-03,262.190002,263.670013,257.750000,259.029999,259.029999,2414484
2013-04-04,258.760010,260.410004,256.119995,259.079987,259.079987,1964612
2013-04-05,255.919998,256.179993,253.669998,255.479996,255.479996,2558157
2013-04-08,255.919998,259.678986,255.630005,258.950012,258.950012,2296823
2013-04-09,258.850006,262.609985,257.000000,261.140015,261.140015,2158332
2013-04-10,261.160004,265.980011,259.320007,264.769989,264.769989,2322707
2013-04-11,264.899994,270.970001,264.739990,269.850006,269.850006,3092065
2013-04-12,270.119995,273.269989,267.019989,272.869995,272.869995,2868165
2013-04-15,271.369995,275.119995,267.100006,267.720001,267.720001,3325919
2013-04-16,269.309998,272.799988,268.059998,272.339996,272.339996,2138618
2013-04-17,270.799988,270.850006,264.250000,267.399994,267.399994,3135291
2013-04-18,266.739990,266.989899,256.600006,259.420013,259.420013,3138006
2013-04-19,258.339996,262.880005,257.500000,260.320007,260.320007,2602870
2013-04-22,259.350006,264.600006,258.029999,263.549988,263.549988,2119351
2013-04-23,264.600006,269.869995,264.500000,268.899994,268.899994,2274694
2013-04-24,270.000000,271.470001,266.809998,268.779999,268.779999,1855081
2013-04-25,271.760010,275.799988,270.500000,274.700012,274.700012,6116498
2013-04-26,269.940002,272.019989,252.809998,254.809998,254.809998,14026172
2013-04-29,254.899994,257.010010,249.149994,249.740005,249.740005,7120310
2013-04-30,249.399994,254.679993,248.559998,253.809998,253.809998,4250210
2013-05-01,253.899994,254.199997,245.750000,248.229996,248.229996,4392202
2013-05-02,248.940002,252.929993,245.779999,252.550003,252.550003,3936170
2013-05-03,256.100006,259.250000,254.699997,258.049988,258.049988,3514674
2013-05-06,258.089996,259.500000,253.420105,255.720001,255.720001,2349545
2013-05-07,256.309998,259.739990,252.910095,257.730011,257.730011,3134069
2013-05-08,256.869995,260.295013,255.334000,258.679993,258.679993,2677086
2013-05-09,258.799988,263.549988,256.880005,260.160004,260.160004,2769255
2013-05-10,260.880005,263.649994,260.209991,263.630005,263.630005,3145869
2013-05-13,262.769989,265.880005,262.000000,264.510010,264.510010,2149498
2013-05-14,264.500000,269.399994,264.028015,268.329987,268.329987,2700674
2013-05-15,267.070007,269.049988,264.559998,266.559998,266.559998,2721687
2013-05-16,265.399994,268.429993,263.850006,264.119995,264.119995,1643668
2013-05-17,265.829987,269.980011,265.000000,269.899994,269.899994,2528227
2013-05-20,269.000000,271.790009,266.500000,267.630005,267.630005,2209034
2013-05-21,268.739990,270.769989,267.660004,268.859985,268.859985,1741466
2013-05-22,267.390015,267.589996,260.799988,262.959991,262.959991,3332597
2013-05-23,260.489990,263.170013,259.589996,261.799988,261.799988,2007811
2013-05-24,259.850006,261.929993,258.339996,261.739990,261.739990,1696415
2013-05-28,266.000000,271.100006,266.000000,267.290009,267.290009,3471096
2013-05-29,265.459991,268.250000,264.843994,265.529999,265.529999,1903590
2013-05-30,265.709991,268.570007,265.614990,266.829987,266.829987,1668469
2013-05-31,266.000000,271.910004,265.940002,269.200012,269.200012,3374919
2013-06-03,268.959991,269.109985,262.950012,266.880005,266.880005,2545284
2013-06-04,267.000000,268.880005,263.019989,265.700012,265.700012,2088972
2013-06-05,265.850006,271.660004,265.019989,267.170013,267.170013,3512867
2013-06-06,267.750000,270.500000,264.209991,267.829987,267.829987,2476368
2013-06-07,269.739990,280.100006,269.130005,276.869995,276.869995,4632539
2013-06-10,276.679993,282.470001,275.239990,281.070007,281.070007,3088355
2013-06-11,276.190002,278.411011,274.239990,274.779999,274.779999,3098845
2013-06-12,276.600006,276.799988,270.450012,271.670013,271.670013,2239259
2013-06-13,271.500000,276.799988,270.290100,275.790009,275.790009,2651715
2013-06-14,275.000000,277.070007,273.441986,273.989990,273.989990,2150843
2013-06-17,276.019989,280.200012,275.649994,278.059998,278.059998,2885680
2013-06-18,279.079987,282.910004,278.109985,281.760010,281.760010,2147649
2013-06-19,281.380005,283.339996,277.869995,278.160004,278.160004,2828375
2013-06-20,275.500000,278.600006,272.390015,273.440002,273.440002,2985196
2013-06-21,274.809998,275.839905,269.790009,273.359985,273.359985,4202558
2013-06-24,271.290009,273.160004,265.000000,270.609985,270.609985,3866168
2013-06-25,272.299988,273.470001,269.000000,272.088013,272.088013,2452910
2013-06-26,273.739990,277.980011,273.500092,277.570007,277.570007,3029816
2013-06-27,278.570007,280.200012,274.540009,277.549988,277.549988,2520422
2013-06-28,276.190002,279.829987,276.190002,277.690002,277.690002,3193515
2013-07-01,279.000000,283.290009,277.160004,282.100006,282.100006,2890065
2013-07-02,281.040009,286.579987,280.589996,283.730011,283.730011,3238618
2013-07-03,282.489990,285.399994,282.000000,284.029999,284.029999,1380205
2013-07-05,285.000000,286.379913,282.070007,285.880005,285.880005,1985923
2013-07-08,286.420013,291.670013,286.140015,290.589996,290.589996,3047197
2013-07-09,291.000000,292.570007,288.010010,291.529999,291.529999,2775516
2013-07-10,291.410004,293.339996,289.399994,292.329987,292.329987,1810122
2013-07-11,294.989990,300.690002,292.100006,299.660004,299.660004,4007601
2013-07-12,298.690002,307.549988,298.500000,307.549988,307.549988,4543264
2013-07-15,307.269989,307.989990,304.350006,306.570007,306.570007,2245687
2013-07-16,307.299988,309.390015,305.511902,306.869995,306.869995,2660597
2013-07-17,306.970001,308.799988,305.690002,308.690002,308.690002,2031626
2013-07-18,306.269989,306.340790,301.869995,304.109985,304.109985,3064359
2013-07-19,304.390015,305.790009,301.910004,305.230011,305.230011,2973181
2013-07-22,309.250000,309.250000,302.000000,303.480011,303.480011,2522023
2013-07-23,303.160004,305.059998,300.559998,301.059998,301.059998,1999624
2013-07-24,303.019989,303.839996,298.040009,298.940002,298.940002,2002745
2013-07-25,299.000000,304.500000,296.750000,303.399994,303.399994,5484465
2013-07-26,299.549988,313.619995,295.549988,312.010010,312.010010,8815447
2013-07-29,311.070007,313.000000,305.899994,306.100006,306.100006,3213115
2013-07-30,307.720001,309.783295,301.570007,302.410004,302.410004,3053775
2013-07-31,303.910004,305.149994,301.000000,301.220001,301.220001,1891514
2013-08-01,303.059998,306.209991,298.904999,305.570007,305.570007,2971659
2013-08-02,304.630005,305.329987,301.500000,304.209991,304.209991,2508358
2013-08-05,303.399994,303.619995,298.299988,300.989990,300.989990,2233258
2013-08-06,300.510010,301.359985,297.519989,300.750000,300.750000,1849796
2013-08-07,300.149994,300.989990,296.149994,296.910004,296.910004,1963110
2013-08-08,298.519989,298.519989,292.550110,295.739990,295.739990,2346335
2013-08-09,295.119995,299.269989,294.298706,297.260010,297.260010,1950386
2013-08-12,295.890015,299.079987,295.260010,296.690002,296.690002,1504625
2013-08-13,296.160004,296.369995,290.670013,293.970001,293.970001,2355093
2013-08-14,294.290009,294.290009,290.540009,291.339996,291.339996,1414671
2013-08-15,288.790009,289.299988,285.149994,286.470001,286.470001,2261493
2013-08-16,286.549988,288.329987,284.500000,284.820007,284.820007,2423056
2013-08-19,285.190002,289.559998,283.480011,285.570007,285.570007,2479612
2013-08-20,285.880005,289.515015,285.739990,287.089996,287.089996,1586236
2013-08-21,285.410004,288.500000,283.829987,284.570007,284.570007,1815071
2013-08-22,284.799988,289.869995,284.799988,289.730011,289.730011,1422672
2013-08-23,291.209991,291.500000,287.899994,290.010010,290.010010,1968285
2013-08-26,290.429993,291.049896,285.620697,286.209991,286.209991,1718213
2013-08-27,283.869995,285.279999,279.739990,280.929993,280.929993,2475991
2013-08-28,280.250000,283.000000,279.329987,281.579987,281.579987,1457461
2013-08-29,281.450012,285.980011,280.000000,283.980011,283.980011,1566544
2013-08-30,284.589996,284.869995,280.000000,280.980011,280.980011,1534706
2013-09-03,284.170013,291.390015,284.170013,288.799988,288.799988,2898422
2013-09-04,289.420013,295.230011,287.579987,293.640015,293.640015,2439351
2013-09-05,294.450012,297.000000,292.709991,294.100006,294.100006,1819790
2013-09-06,295.329987,298.880005,290.799988,295.859985,295.859985,2291361
2013-09-09,297.220001,299.959991,296.600006,299.709991,299.709991,1646244
2013-09-10,300.549988,301.000000,297.220001,300.359985,300.359985,1781037
2013-09-11,299.029999,301.859985,297.839996,299.640015,299.640015,1745625
2013-09-12,299.929993,302.000000,297.661011,298.859985,298.859985,1606393
2013-09-13,300.220001,300.220001,296.200989,297.920013,297.920013,1350645
2013-09-16,299.820007,301.000000,295.260010,296.059998,296.059998,1818400
2013-09-17,297.369995,304.649994,296.010101,304.170013,304.170013,2297381
2013-09-18,304.059998,312.739990,302.910004,312.033997,312.033997,2946988
2013-09-19,313.769989,314.540009,311.040009,312.059998,312.059998,2350946
2013-09-20,312.649994,320.570007,312.410004,316.339996,316.339996,5306003
2013-09-23,314.010010,315.899994,308.770996,311.489990,311.489990,1885197
2013-09-24,312.429993,318.079895,311.279999,314.130005,314.130005,2033546
2013-09-25,314.529999,316.709991,310.750000,312.649994,312.649994,2010249
2013-09-26,313.510010,319.369995,313.260010,318.119995,318.119995,1990982
2013-09-27,316.040009,317.209991,313.350006,316.010010,316.010010,1658435
2013-09-30,313.410004,315.309998,311.059998,312.640015,312.640015,1625844
2013-10-01,314.220001,321.000000,313.649994,320.950012,320.950012,2398999
2013-10-02,318.040009,321.730011,317.519989,320.510010,320.510010,2224623
2013-10-03,320.390015,322.920013,313.019989,314.760010,314.760010,2679440
2013-10-04,315.739990,319.200012,312.619995,319.040009,319.040009,1814976
2013-10-07,315.019989,315.339905,309.739990,310.029999,310.029999,2085725
2013-10-08,311.500000,311.545013,300.269989,303.230011,303.230011,3171592
2013-10-09,303.420013,303.497803,296.502502,298.230011,298.230011,3252771
2013-10-10,304.630005,306.700012,302.590088,305.174011,305.174011,2557138
2013-10-11,304.769989,310.929993,303.839996,310.889008,310.889008,2163093
2013-10-14,308.630005,311.644989,307.000000,310.700012,310.700012,1939092
2013-10-15,309.920013,310.790009,305.260010,306.399994,306.399994,2261554
2013-10-16,308.450012,310.799988,305.553986,310.489990,310.489990,2180521
2013-10-17,307.070007,311.000000,305.239990,310.769989,310.769989,2648384
2013-10-18,319.359985,331.890015,316.750000,328.931000,328.931000,5969814
2013-10-21,329.890015,330.000000,323.799988,326.440002,326.440002,2527617
2013-10-22,327.720001,337.109985,325.679993,332.540009,332.540009,3942953
2013-10-23,330.839996,331.720001,324.060089,326.756012,326.756012,2818158
2013-10-24,329.640015,332.649902,326.750000,332.209991,332.209991,5884655
2013-10-25,358.079987,368.399994,352.619995,363.390015,363.390015,12043903
2013-10-28,359.920013,362.750000,357.200012,358.160004,358.160004,3635848
2013-10-29,358.950012,362.890015,356.290009,362.700012,362.700012,2190763
2013-10-30,362.619995,365.000000,358.649994,361.079987,361.079987,4505005
2013-10-31,361.890015,366.000000,359.000000,364.029999,364.029999,2466937
2013-11-01,365.529999,365.769989,356.100006,359.002014,359.002014,3332126
2013-11-04,360.119995,361.000000,354.399994,358.739990,358.739990,1940496
2013-11-05,356.779999,360.170013,354.839996,358.891998,358.891998,2007275
2013-11-06,360.450012,362.869995,354.500000,356.179993,356.179993,2288077
2013-11-07,357.649994,357.899994,341.880005,343.559998,343.559998,4250065
2013-11-08,345.950012,351.049988,344.040009,350.309998,350.309998,2656865
2013-11-11,350.589996,355.369995,348.059998,354.377991,354.377991,2262538
2013-11-12,352.989990,355.482605,347.282013,349.529999,349.529999,2344304
2013-11-13,347.399994,356.220001,345.679993,356.220001,356.220001,2777832
2013-11-14,357.390015,368.940002,356.429993,367.395996,367.395996,4164128
2013-11-15,367.630005,372.899994,365.549988,369.170013,369.170013,4494773
2013-11-18,370.279999,373.489990,364.670013,366.179993,366.179993,2738214
2013-11-19,365.820007,368.779999,362.500000,364.940002,364.940002,1904797
2013-11-20,367.559998,367.559998,360.450012,362.570007,362.570007,1772984
2013-11-21,364.000000,369.250000,363.299988,368.920013,368.920013,1967041
2013-11-22,370.000000,374.500000,366.309998,372.309998,372.309998,2967833
2013-11-25,373.820007,377.790009,373.179993,376.640015,376.640015,2972546
2013-11-26,377.609985,382.500000,374.817505,381.369995,381.369995,2730689
2013-11-27,383.500000,387.000000,382.610992,386.709991,386.709991,2269656
2013-11-29,389.589996,394.099915,388.619995,393.619995,393.619995,2405985
2013-12-02,399.000000,399.000000,389.100006,392.299988,392.299988,4718883
2013-12-03,390.109985,390.949005,383.100006,384.660004,384.660004,3707536
2013-12-04,383.260010,389.690002,381.491394,385.959991,385.959991,2355719
2013-12-05,385.760010,386.649994,381.371002,384.489990,384.489990,1906452
2013-12-06,388.350006,388.350006,383.829987,386.950012,386.950012,1987762
2013-12-09,388.109985,388.209991,382.570007,384.890015,384.890015,2766573
2013-12-10,383.500000,389.059998,383.019989,387.779999,387.779999,2739875
2013-12-11,387.339996,388.980011,382.000000,382.190002,382.190002,2451254
2013-12-12,381.260010,385.000000,379.500000,381.250000,381.250000,2123652
2013-12-13,385.320007,389.420013,383.799988,384.239990,384.239990,3025145
2013-12-16,385.029999,391.700012,385.000000,388.970001,388.970001,2258884
2013-12-17,390.649994,391.359985,386.500000,387.649994,387.649994,2348377
2013-12-18,388.880005,396.299988,383.100006,395.959991,395.959991,3493635
2013-12-19,394.269989,397.290009,392.600006,395.190002,395.190002,2429598
2013-12-20,396.839996,404.720001,395.779999,402.200012,402.200012,5038537
2013-12-23,403.470001,405.000000,399.200012,402.920013,402.920013,2661823
2013-12-24,402.519989,403.724915,396.369995,399.200012,399.200012,1380373
2013-12-26,401.149994,404.519989,396.809998,404.390015,404.390015,1871590
2013-12-27,405.000000,405.630005,396.250000,398.079987,398.079987,1987280
2013-12-30,399.920013,399.920013,392.450012,393.369995,393.369995,2487812
